title,rating,price,fan_rpm,noise_level,color,radiator_size
Cooler Master GeminII M4,None,None,500 - 1600 RPM,8 - 30 dB,None,None
Cooler Master Vortex 211P,None,None,2200 RPM,None,None,None
Cooler Master Vortex 211Q,None,None,1500 RPM,None,None,None
Cooler Master X Dream L115,None,None,2200 RPM,None,None,None
Cooler Master X Dream P115,None,None,900 - 4000 RPM,19 - 36 dB,None,None
Thermalright TA120 EX,None,None,1850 RPM,29.6 dB,Silver / Gray,None
Jonsbo HX6240,None,None,700 - 1800 RPM,28 - 37.6 dB,Black,None
Jonsbo PISA A4,None,None,800 - 1850 RPM,36.8 dB,White,None
Noua Sub-Zero AT240,None,None,800 - 2000 RPM,31 dB,Black,240 mm
Noua Disturbia,None,None,800 - 1600 RPM,37.8 dB,Black / Silver,None
Noua Jotun,None,None,1800 RPM,23 dB,Black / Silver,None
Noua Numb,None,None,800 - 1600 RPM,29 dB,White,None
Inter-Tech ALSEYE H120,None,None,800 - 2000 RPM,13.5 - 35.2 dB,Black,120 mm
Inter-Tech ALSEYE H240,None,None,800 - 2000 RPM,13.5 - 35.2 dB,Black,240 mm
Deepcool LE320,None,None,500 - 2250 RPM,32.9 dB,White,120 mm
Thermalright Frozen Fusion ARGB,None,None,2150 RPM,28.1 dB,Black,360 mm
GameMax Iceberg 240 Rainbow,None,None,600 - 1800 RPM,25 - 32 dB,Black,240 mm
Thermalright TA120 EX Black,None,None,1850 RPM,29.6 dB,Black,None
Cooler Master MasterLiquid Mirror,None,None,650 - 1800 RPM,8 - 27 dB,None,360 mm
ID-COOLING DASHFLOW XT LITE,None,None,500 - 2000 RPM,29.85 dB,White,360 mm
ID-COOLING IS-30i,None,None,800 - 3600 RPM,17 - 35.8 dB,Black / Silver,None
ID-COOLING FX120,None,None,500 - 1800 RPM,35.2 dB,Black,120 mm
ID-COOLING FX240,None,None,700 - 1800 RPM,35.2 dB,Black,240 mm
ID-COOLING ZOOMFLOW XT ELITE,None,None,900 - 2000 RPM,16.2 - 31.5 dB,Black,240 mm
ID-COOLING SE-207-TR-AM,None,None,700 - 1800 RPM,15.2 - 35.2 dB,Black,None
ID-COOLING SE-213X-B,None,None,500 - 1800 RPM,28 dB,Black / Blue,None
ID-COOLING SE-213X-R,None,None,500 - 1800 RPM,28 dB,Black / Red,None
ID-COOLING SE-223i,None,None,500 - 1800 RPM,28 dB,Black,None
ID-COOLING SE-225-XT,None,None,700 - 1800 RPM,15.2 - 35.2 dB,Black / Silver,None
Cooler Master MasterLiquid 360L Core SF6 Luke,None,None,650 - 1750 RPM,27.2 dB,White / Orange,360 mm
Xilence LQ360PRO.ARGB,None,None,500 - 1800 RPM,18 - 32 dB,Black,360 mm
SilentiumPC Spartan 4 EVO ARGB,None,None,800 - 2000 RPM,None,White / Silver,None
SilentiumPC Spartan 4 MAX EVO ARGB,None,None,300 - 1600 RPM,None,None,None
PC Cooler RZ500,None,None,500 - 2200 RPM,32 dB,Black,None
Vetroo R240,None,None,None,None,Black,240 mm
Vetroo R360,None,None,None,None,Black,360 mm
FSP Group NP5 ARGB,None,None,800 - 1600 RPM,28 dB,Black / Silver,None
SilenX EFZ-100HA2,3.0,$25.53,2400 RPM,8 - 24 dB,None,None
Thermaltake CLP0552,None,$29.98,800 - 1700 RPM,22 dB,None,None
Noua Siberus TR241,None,None,800 - 1800 RPM,25 - 32 dB,White,240 mm
Valkyrie VIND SL125,None,None,800 - 2150 RPM,29 dB,Black / Red,None
Thermaltake CL-P0401,4.0,None,1300 - 2000 RPM,16 - 24 dB,None,None
Phanteks PH-TC14CS_BL,None,None,700 RPM,13.4 - 19 dB,None,None
Dynatron R13,None,$43.95,1100 - 6000 RPM,19.1 - 53.8 dB,None,None
Silverstone NT08-115X,None,None,1200 - 3500 RPM,21.56 - 62.88 dB,None,None
Silverstone Argon AR10-115XS,None,None,500 - 4000 RPM,18.07 - 39.03 dB,None,None
Cooler Master RR-H101-22FK-RA,4.0,None,2200 RPM,22 dB,None,None
Cooler Master RR-V6SV-22PR-R1,None,None,800 - 2200 RPM,15 - 38 dB,None,None
Cooler Master S2N-PLMHS-07-GP,None,None,None,0 dB,None,None
Dynatron T860,None,None,2000 - 6000 RPM,20.23 - 44.88 dB,None,None
Evercool CI01-9525EP,None,None,900 - 2600 RPM,12 - 31 dB,None,None
Thermaltake A4012-02,None,None,2500 RPM,21 dB,None,None
Thermaltake CL-P0257,None,None,1700 RPM,17 dB,None,None
Thermaltake CLP0527,None,None,800 - 1700 RPM,16 dB,None,None
Thermaltake CLP0554,4.0,None,1000 - 1600 RPM,19 - 28 dB,None,None
Zalman 9500A,3.5,None,1350 - 2600 RPM,18 - 27 dB,None,None
Zalman CNPS 7500 AlCu LED,5.0,None,1150 - 2300 RPM,17 - 32 dB,None,None
Zalman CNPS 7500 Cu LED,None,None,1150 - 2300 RPM,17 - 32 dB,None,None
Zalman CNPS 8700 NT,None,None,1150 - 2100 RPM,17.5 - 30 dB,None,None
Thermaltake CL-P0508,None,None,1300 - 2000 RPM,16 - 24 dB,None,None
Thermaltake CLP0574,None,None,800 - 1300 RPM,16 dB,None,None
Scythe SCBSK-1000,None,None,650 - 2200 RPM,None,None,None
Zalman CNPS7000C-AlCu,None,None,1350 - 2400 RPM,17 - 24 dB,None,None
Zalman CNPS9700 LED,4.5,None,1250 - 2800 RPM,19.5 - 35 dB,None,None
Zalman CNPS9900NT,None,None,1000 - 2000 RPM,19.5 - 38 dB,None,None
Evercool HPJ-12025,None,None,1000 RPM,21 dB,None,None
Evercool HPK-10025EA,None,None,1800 RPM,23 dB,None,None
Silverstone NT01-E,None,None,None,0 dB,None,None
Masscool 5U1082F1M4,None,None,2000 - 3600 RPM,23 - 45.9 dB,None,None
Masscool 5W1081F1M3,None,None,2400 RPM,31 dB,None,None
Masscool 8W553B1M3,None,None,2400 RPM,26.2 dB,None,None
Masscool 8WA743,2.0,None,800 - 2800 RPM,20 - 34 dB,None,None
Rosewill RCX-Z1,4.5,None,1700 - 3100 RPM,18 - 33.4 dB,None,None
Rosewill RCX-Z2,None,None,500 - 3400 RPM,17 - 34.2 dB,None,None
Rosewill RCX-Z300,4.0,None,None,None,None,None
Rosewill RCX-Z80-AL,None,None,2500 RPM,22.41 dB,None,None
Scythe SCMG-2100,None,None,None,26.5 dB,None,None
Scythe SCSMZ-2000,None,None,300 - 2500 RPM,7.2 - 31.07 dB,None,None
Scythe SCYS-1000,None,None,470 - 1900 RPM,7.05 - 27.3 dB,None,None
Silverstone NT06-E,3.0,None,None,0 dB,None,None
Xigmatek D982,None,None,1500 - 2500 RPM,22 dB,None,None
Xigmatek Dark Knight S1283V,None,None,1000 - 2200 RPM,30.1 dB,None,None
Xigmatek EP-CD901,None,None,1200 - 2500 RPM,28 dB,None,None
Xigmatek EP-CD903,None,None,1200 - 2500 RPM,28 dB,None,None
Xigmatek HDT-D1284,None,None,800 - 1500 RPM,27.2 dB,None,None
Xigmatek HDT-S1283,None,None,800 - 1500 RPM,20 - 32 dB,None,None
Xigmatek HDT-SD964,None,None,1200 - 2800 RPM,22 - 30 dB,None,None
Xigmatek Cobra - D984,5.0,None,1000 - 2800 RPM,20 - 28 dB,None,None
ZEROtherm CF800-MK III,None,None,900 - 2600 RPM,30 dB,None,None
ZEROtherm CORE92,None,None,900 - 2500 RPM,19.5 dB,None,None
ZEROtherm Nirvana NV120 PWM,None,None,900 - 1800 RPM,30 dB,None,None
ZEROtherm ZT-10D,None,None,None,0 dB,None,None
ZEROtherm ZT-10D Smart,None,None,None,None,None,None
ZEROtherm ZT-560D,None,None,900 - 2300 RPM,30 dB,None,None
Xigmatek HDT-S1284F,None,None,800 - 1500 RPM,16 - 24 dB,None,None
Scythe SCMN-2000,None,None,500 - 1700 RPM,9.6 - 36.4 dB,None,None
Thermaltake CLP0532,None,None,2500 RPM,34 dB,None,None
Thermaltake CLP0550,None,None,740 - 3700 RPM,21 - 40 dB,None,None
Thermaltake CLP0555,None,None,300 - 2500 RPM,12 - 16 dB,None,None
Thermaltake CL-P0101,None,None,600 - 3700 RPM,15 - 46.5 dB,None,None
ARCTIC Freezer 13 Limited Edition,4.5,None,600 - 2000 RPM,None,None,None
EVGA M020-00-000234,5.0,None,750 - 2500 RPM,13.2 - 41.5 dB,None,None
Enzotech Extreme-X Rev.A,None,None,1000 - 2500 RPM,15.8 - 43.3 dB,None,None
Logisys AC2200BT,None,None,2200 RPM,30.1 dB,None,None
Logisys AC4400BT,4.0,None,2200 RPM,30.1 dB,None,None
Logisys IC106,None,None,2200 RPM,25 dB,None,None
Logisys IC207,None,None,2500 RPM,25 dB,None,None
Logisys IC4100AST,None,None,2200 RPM,30.1 dB,None,None
TUNIQ T-120-LFB,None,None,1000 - 2000 RPM,None,None,None
TUNIQ Tower 120,None,None,1000 - 2000 RPM,None,None,None
Thermalright U120eXtrem1366RT R-C,None,None,1600 RPM,28 dB,None,None
Scythe SCMG-3000,4.0,None,300 - 1600 RPM,26.5 dB,None,None
Sunbeam Twister 120,None,None,None,16 dB,None,None
Sunbeam CR-CCTF92-4,None,None,1200 - 2200 RPM,27 dB,None,None
Cooler Master GeminII S524,4.0,None,800 - 1800 RPM,15.1 - 31.6 dB,None,None
Enermax ETD-T60-TB,4.0,None,800 - 1800 RPM,10 - 21 dB,None,None
Enermax ETD-T60-VD,None,None,800 - 1800 RPM,16 - 21 dB,None,None
Gelid Solutions Siberian,3.5,None,900 - 2200 RPM,10 - 22.5 dB,None,None
Gelid Solutions Slim Silence I-Plus,None,None,1200 - 2600 RPM,15 - 27.8 dB,None,None
Gelid Solutions CC-GX7-01-A,None,None,600 - 1800 RPM,10 - 26.8 dB,None,None
Zalman CNPS12X,4.5,None,850 - 1200 RPM,22 - 24 dB,None,None
ZEROtherm BTF90,None,None,750 - 2500 RPM,18 - 27 dB,None,None
ZEROtherm ZT-1000D 775,None,None,2500 RPM,None,None,None
ZEROtherm ZT-1000D 1156,None,None,3000 RPM,None,None,None
SilenX EFZ-100HA1,None,None,1000 - 2000 RPM,8 - 24 dB,None,None
Scythe SCNJ-3100,None,None,470 - 1900 RPM,7.05 - 37 dB,None,None
SilenX EFZ-120HA4,None,None,800 - 2000 RPM,8 - 28 dB,None,None
Prolimatech PRO-GNSS,None,None,800 - 1600 RPM,None,None,None
Titan TTC-NK35TZ/RPW/V2,None,None,900 - 2800 RPM,12 - 31 dB,None,None
Prolimatech PRO-PNTH,None,None,None,None,None,None
Thermaltake CLP0533,None,None,1000 - 6000 RPM,21 - 48 dB,None,None
Logisys IC231PWM,None,None,900 - 2400 RPM,17.8 - 32.5 dB,None,None
Nexus LOW-7000 R2,3.0,None,500 - 2000 RPM,15 - 24 dB,None,None
Logisys IC211HTPC,None,None,2600 RPM,28 dB,None,None
Logisys MC106,None,None,1500 RPM,19 dB,None,None
Logisys MC6001IM,None,None,700 - 1200 RPM,18.2 - 26.7 dB,None,None
Logisys MC4005IB,None,None,900 - 1500 RPM,21.4 - 32.1 dB,None,None
Logisys MC4001IM,None,None,500 - 1500 RPM,17.8 - 27.6 dB,None,None
Logisys MC4002IW,None,None,500 - 1500 RPM,17.8 - 27.6 dB,None,None
Logisys IC4300X4,None,None,400 - 2800 RPM,17.8 - 40.7 dB,None,None
SilenX EFZ-120HA3,None,None,800 - 2000 RPM,None,None,None
Phanteks PH-TC14PE_OR,5.0,None,700 - 1200 RPM,13.4 - 19 dB,None,None
Zalman CNPS20LQ,5.0,None,900 - 2000 RPM,17 - 36 dB,None,120 mm
Cooler Master TPC 812,4.0,None,600 - 2400 RPM,19 - 40 dB,None,None
Masscool 7WA868,None,None,800 - 2800 RPM,19 - 27 dB,None,None
Phanteks PH-TC14CS_RD,None,None,1300 RPM,13.4 - 19 dB,None,None
Silverstone SST-HE01,None,None,500 - 2000 RPM,18 - 41 dB,None,None
Zalman CNPS8000B,None,None,1400 - 2800 RPM,20 - 32 dB,None,None
SilenX EFZ-120HA5,5.0,None,1600 RPM,8 - 24 dB,None,None
Scythe SCKC-2100,None,None,500 - 1300 RPM,9.6 - 24.7 dB,None,None
Zalman CNPS8900 Extreme,4.0,None,1250 - 2800 RPM,19.5 - 35 dB,None,None
Prolimatech PRO-MGH-B,None,None,None,None,None,None
Titan TTC-NK54TZ,None,None,3500 RPM,30.6 dB,None,None
Masscool 8W5020F1M,None,None,800 - 2800 RPM,20 - 34 dB,None,None
Evercool TTC-NK85TZ/V2(RB),None,None,800 - 2150 RPM,17.2 - 39 dB,None,None
Evercool TTC-NK35TZ/RPW/V3,None,None,900 - 2800 RPM,12 - 31 dB,None,None
Scythe SCKC-2000,None,None,500 - 1300 RPM,9.6 - 24.7 dB,None,None
ARCTIC Freezer A30,5.0,None,400 - 1350 RPM,None,None,None
Scythe SCMG-3100,4.0,None,300 - 1600 RPM,9.6 - 32.15 dB,None,None
Titan EC-TTC-NC05TZ,None,None,800 - 1500 RPM,15.3 - 29 dB,None,None
Vantec VAF-1225,None,None,1000 - 2200 RPM,20 - 32 dB,None,None
Dynatron R4,None,None,None,None,None,None
Dynatron R22,None,None,None,None,None,None
Scythe SCSMZ-2100,None,None,300 - 2500 RPM,7.2 - 31.07 dB,None,None
Dynatron R19,None,None,None,None,None,None
Phanteks PH-TC14CS_BK,5.0,None,700 RPM,13.4 - 19 dB,None,None
Xigmatek Dark Knight SD1283,5.0,None,1000 - 2200 RPM,30.1 dB,None,None
Silverstone HE02,None,None,None,None,None,None
Enermax ELC120-TB,None,None,800 - 2200 RPM,17.3 - 31.2 dB,None,120 mm
Enermax ELC120-TA,None,None,800 - 2200 RPM,18.5 - 32.8 dB,None,120 mm
Phanteks PH-TC90LS,4.0,None,1000 - 2500 RPM,19 - 26 dB,None,None
Zalman LQ-320,4.5,None,900 - 2000 RPM,None,None,120 mm
Zalman LQ-310,3.5,None,900 - 2000 RPM,None,None,120 mm
Zalman CNPS9900 D/F,None,None,900 - 1400 RPM,19 - 27 dB,None,None
Titan TTC-NC55TZ/RB,None,None,1800 - 2200 RPM,28.8 - 38 dB,None,None
Prolimatech Megahalems (No Fans),5.0,None,None,None,None,None
Gelid Solutions Silent Spirit,None,None,900 - 2400 RPM,10 - 25.8 dB,None,None
ARCTIC Freezer i30 CO,None,None,400 - 1350 RPM,None,None,None
Cooler Master Eisberg 120L Prestige,3.0,None,1600 RPM,20.5 dB,None,120 mm
Cooler Master RR-T612-20PK-R1,4.5,None,2000 RPM,9 - 36 dB,None,None
Cooler Master RR-T812-24PK-R2,None,None,600 - 2400 RPM,19 - 40 dB,None,None
Gelid Solutions Black Edition,None,None,750 - 1600 RPM,25.4 - 25.5 dB,None,None
Silverstone AR02,4.0,None,1200 - 2800 RPM,16 - 24 dB,None,None
Silverstone AR03,4.0,None,1000 - 2200 RPM,16.39 - 33.5 dB,None,None
Rosewill ROCC-13001,None,None,2000 RPM,19.39 - 31.05 dB,None,None
Silverstone TD02,None,None,1500 - 2500 RPM,16 - 33.5 dB,None,240 mm
Silverstone TD03,4.0,None,1500 - 2500 RPM,16 - 33.5 dB,None,120 mm
Zalman CNPS2X,3.5,None,1500 - 2600 RPM,17.39 - 22.7 dB,None,None
Scythe Ashura,4.0,None,500 - 1300 RPM,13 - 30.7 dB,None,None
ARCTIC Alpine 7 GT,None,None,2000 RPM,25 dB,None,None
Enermax ETS-T40-W,4.5,None,2200 RPM,31.2 dB,None,None
Thermaltake CLP0605,3.5,None,800 - 1600 RPM,18 - 30.2 dB,None,None
Dynatron R17,None,None,1000 - 2500 RPM,17 - 31.92 dB,None,None
Xigmatek Praeton LD963,None,None,1200 - 2800 RPM,22 dB,None,None
Zalman Reserator 3 MAX,None,None,1000 - 2200 RPM,18.89 - 36.7 dB,None,120 mm
Antec KUHLER H2O 1250,5.0,None,600 - 2400 RPM,16 - 38 dB,None,240 mm
Dynatron T450,4.0,None,800 - 2500 RPM,16 - 27.3 dB,None,None
Thermalright HR-02 Rev.A(BW),5.0,None,900 - 1300 RPM,17 - 21 dB,None,None
Masscool 8W2002B1M4,None,None,800 - 2800 RPM,20 - 34 dB,None,None
Enermax Liqtech 120X,None,None,600 - 2500 RPM,15 - 30 dB,None,120 mm
Enermax ELC-LM120S-TAA,None,None,2500 RPM,30 dB,None,120 mm
Enermax ETS-N30-HE,None,None,800 - 2800 RPM,16 - 28 dB,None,None
Enermax ETS-N30-TAA,None,None,800 - 2800 RPM,16 - 27 dB,None,None
Thermaltake NiC L31,4.0,None,500 - 1800 RPM,18 - 34.79 dB,None,None
Thermaltake NiC L32,None,None,500 - 1800 RPM,18 - 38.4 dB,None,None
Thermaltake CLP0604,None,None,1200 - 2100 RPM,21 - 48 dB,None,None
Xigmatek Janus LD1266,None,None,1200 RPM,19.2 - 22.4 dB,None,None
Zalman CNPS7000-AlCu,2.5,None,1350 - 2400 RPM,17 - 24 dB,None,None
Thermalright HR-22,None,None,None,None,None,None
Thermalright Venomous X RT Rev.SB-E,None,None,700 - 1500 RPM,17 - 28.5 dB,None,None
Zalman FX70,None,None,None,0 dB,None,None
RAIJINTEK EREBOSS BLACK,None,None,650 - 1400 RPM,28 dB,None,None
Zalman Reserator 3 MAX Dual,None,None,1000 - 2300 RPM,23.2 - 46.6 dB,None,240 mm
Deepcool FROSTWIN V2.0,5.0,None,1600 RPM,17.8 - 21 dB,None,None
Deepcool CAPTAIN 240,4.0,None,600 - 2200 RPM,17.6 - 39.29 dB,None,240 mm
RAIJINTEK TRITON RED,None,None,1000 - 2600 RPM,21.6 - 36.6 dB,None,240 mm
RAIJINTEK TRITON BLUE,5.0,None,1000 - 2600 RPM,21.6 - 36.6 dB,None,240 mm
Thermaltake CL-P008-AL09WT-A,None,None,1800 RPM,21 dB,None,None
Thermaltake Gravity A1,None,None,1800 RPM,22.3 dB,None,None
Prolimatech Basic 68,None,None,600 - 1600 RPM,None,None,None
Prolimatech Basic 81,None,None,600 - 1600 RPM,None,None,None
LEPA AquaChanger 240,4.5,None,500 - 2300 RPM,14 - 35 dB,None,240 mm
Zalman CNPS9300 AT,None,None,1500 - 2400 RPM,20 - 30 dB,None,None
Xigmatek Loki II,None,None,1200 - 2800 RPM,20 - 28 dB,None,None
Xigmatek Gaia II,4.5,None,800 - 1500 RPM,16 - 24 dB,None,None
Cooler Master Glacer 240L Ver. 2,4.0,None,2400 RPM,19 - 40.33 dB,None,240 mm
Evercool TRANSFORMER S,None,None,2200 RPM,20 dB,None,None
Akasa Nero LX,None,None,600 - 1900 RPM,11.5 - 31.5 dB,None,None
Silverstone TD02-E,4.5,None,1500 - 2500 RPM,18 - 35 dB,None,240 mm
Akasa Venom Voodoo,4.0,None,600 - 1900 RPM,6.9 - 28.9 dB,None,None
Cooler Master TPC 812XS,None,None,500 - 1600 RPM,8 - 30 dB,None,None
Thermalright Macho Rev.A(BW),None,None,300 - 1300 RPM,15 - 21 dB,None,None
SilentiumPC Grandis XE1236,None,None,500 - 1500 RPM,21 dB,None,None
Swiftech H140-X,None,None,700 - 1800 RPM,8.3 - 28.8 dB,None,140 mm
Silverstone TD02-LITE,4.0,None,1500 - 2500 RPM,18 - 35 dB,None,240 mm
SilentiumPC Spartan LT HE922,None,None,800 - 2000 RPM,9.9 - 21.9 dB,None,None
RAIJINTEK PALLAS Black,None,None,650 - 1400 RPM,28 dB,None,None
Deepcool Maelstrom 120K,4.5,None,600 - 1800 RPM,18.2 - 32.4 dB,None,120 mm
Thermalright TRUE Spirit 140 (BW),None,None,300 - 1300 RPM,15 - 21 dB,None,None
CRYORIG A40,4.5,None,600 - 2200 RPM,13 - 37 dB,None,240 mm
CRYORIG A40 ULTIMATE,4.0,None,600 - 2200 RPM,13 - 37 dB,None,240 mm
Cooler Master X6,None,None,600 - 1900 RPM,8 - 27 dB,None,None
Silverstone TD03-SLIM,None,None,800 - 2200 RPM,16.5 - 27.4 dB,None,120 mm
Thermalright AXP-100R,None,None,900 - 2500 RPM,22 - 30 dB,None,None
ARCTIC Freezer A32,None,None,None,None,None,None
ARCTIC Freezer i32 CO,4.0,None,None,None,None,None
ID-COOLING IS-40,None,None,300 - 2500 RPM,14 - 33 dB,None,None
ID-COOLING IS-40PRO,None,None,300 - 2500 RPM,14 - 33 dB,None,None
ID-COOLING IS-50,None,None,600 - 1600 RPM,13.8 - 30.2 dB,None,None
Gelid Solutions Antarctica,None,None,450 - 4500 RPM,27.8 dB,None,None
Deepcool CAPTAIN 240 WHITE,4.5,None,600 - 2200 RPM,17.6 - 39.29 dB,None,240 mm
ID-COOLING FI-REEX,None,None,800 - 1800 RPM,16.2 - 29.2 dB,None,None
ID-COOLING FI-VC,None,None,1600 RPM,21 dB,None,None
ID-COOLING FI-VC Twin,None,None,800 - 1800 RPM,16.2 - 32.6 dB,None,None
ID-COOLING IS-25,None,None,800 - 2700 RPM,14 - 23 dB,None,None
ID-COOLING IS-25i,None,None,800 - 2700 RPM,14 - 23 dB,None,None
ID-COOLING SE-203,None,None,800 - 1800 RPM,16.2 - 29.2 dB,None,None
ID-COOLING SE-203K,None,None,1800 RPM,16.2 - 29.2 dB,None,None
ID-COOLING SE-204,None,None,800 - 1800 RPM,16.2 - 29.2 dB,None,None
ID-COOLING SE-204K,5.0,None,800 - 1800 RPM,16.2 - 29.2 dB,None,None
ID-COOLING SE-205,None,None,1600 - 1800 RPM,16.2 - 29.2 dB,None,None
ID-COOLING SE-213,None,None,800 - 1600 RPM,16 - 20.2 dB,None,None
ID-COOLING SE-214i,None,None,800 - 1800 RPM,16.2 - 29.2 dB,None,None
ID-COOLING SE-214X,None,None,1800 RPM,16.2 - 29.2 dB,None,None
ID-COOLING SE-902,None,None,600 - 2200 RPM,14 - 23.8 dB,None,None
Cooler Master V8 Ver.2,5.0,None,1600 RPM,36 dB,None,None
Silverstone SST-AR07,None,None,800 - 1500 RPM,16.5 - 30.8 dB,None,None
Noctua NH-U9DO A3,None,None,1000 - 1600 RPM,7.9 - 17.6 dB,None,None
Reeven Ouranos,None,None,300 - 1700 RPM,5.8 - 36.4 dB,None,None
Reeven Arcziel,None,None,300 - 2500 RPM,7.2 - 31.1 dB,None,None
Reeven Brontes,None,None,650 - 2200 RPM,10.5 - 31.67 dB,None,None
Reeven Hans RC-1205n,None,None,300 - 1500 RPM,4 - 29.8 dB,None,None
Reeven Hans,None,None,300 - 1500 RPM,4 - 29.8 dB,None,None
Reeven Steropes,None,None,500 - 2000 RPM,9.32 - 33.67 dB,None,None
Deepcool CAPTAIN 120EX WHITE,4.0,None,500 - 1800 RPM,17.6 - 31.3 dB,None,120 mm
Thermaltake Riing Silent 12 Pro Red,None,None,300 - 1400 RPM,12 - 19 dB,None,None
Scythe SCKDT-1000,None,None,800 - 3300 RPM,8.2 - 32.5 dB,None,None
Deepcool Maelstrom 240T,None,None,600 - 1800 RPM,17.8 - 34.1 dB,None,240 mm
Deepcool Maelstrom 240T RF,None,None,600 - 1800 RPM,17.8 - 34.1 dB,None,240 mm
Alpenf\xc3\xb6hn Olymp,None,None,300 - 1400 RPM,8 - 26.8 dB,None,None
Alpenf\xc3\xb6hn Matterhorn Rev. C \xe2\x80\x93 Black Edition,None,None,500 - 1500 RPM,18.2 dB,None,None
Alpenf\xc3\xb6hn Panorama rev.B,None,None,900 - 2000 RPM,14 - 22.1 dB,None,None
Silverstone Tundra TD02-SLIM,None,None,800 - 2200 RPM,16.5 - 27.4 dB,None,240 mm
Cooler Master Seidon 240P,None,None,800 - 2400 RPM,12 - 35 dB,None,240 mm
Cooltek LP53,None,None,1000 - 2100 RPM,16 - 27.1 dB,None,None
ID-COOLING IS-40V3,None,None,600 - 2500 RPM,14 - 33 dB,None,None
FSP Group Windale 6,None,None,600 - 1600 RPM,32 dB,None,None
FSP Group Windale 6,None,None,600 - 1600 RPM,32 dB,None,None
Thermalright AXP-100H MUSCLE,None,None,900 - 2500 RPM,22 - 30 dB,None,None
Zalman CNPS8X Optima,None,None,1200 - 2100 RPM,18.2 - 30 dB,None,None
RAIJINTEK JUNO-X,None,None,1200 - 2500 RPM,26 dB,Green / Black,None
RAIJINTEK LETO W,None,None,800 - 1800 RPM,29 dB,Black / Blue,None
Scythe SCIOR-1000,None,None,300 - 1800 RPM,4.5 - 26.7 dB,Black / Silver,None
Dynatron K199,None,$36.85,1000 - 5000 RPM,20.71 - 51.7 dB,None,None
Jonsbo CR-201 HIVES (Black),None,None,800 - 1500 RPM,18.5 - 30.8 dB,Black,None
CRYORIG C7 RGB,2.0,None,600 - 2500 RPM,30 dB,White,None
Thermalright SilverArrow T8,None,None,600 - 1800 RPM,19 - 25 dB,Silver / Red,None
Enermax Liqtech II 240,4.0,None,500 - 2300 RPM,14 - 28 dB,Black,240 mm
Cooler Master MasterLiquid ML240 RGB (TR4 Edition),None,None,650 - 2000 RPM,6 - 30 dB,Black,240 mm
Silverstone HE01-V2,None,None,500 - 2000 RPM,18 - 41 dB,Silver / Black,None
Silverstone AR01-V2.1,None,None,600 - 2200 RPM,15 - 38 dB,Black / White,None
upHere CCF150BE,None,None,600 - 1800 RPM,16.1 - 27.7 dB,Black,None
upHere CCF150ARGB,2.0,None,600 - 1800 RPM,16.1 - 27.7 dB,Black,None
Dynatron K987,None,None,1200 - 2800 RPM,16.08 - 34.48 dB,Black / Silver,None
ID-COOLING SE-207,None,None,700 - 1800 RPM,18 - 35.2 dB,Black / White,None
Reeven Justice II,None,None,300 - 1200 RPM,5.83 - 25.1 dB,Black / Silver,None
Zalman CNPS16X,4.0,Out of stock$69.94,800 - 1500 RPM,27 dB,White,None
RAIJINTEK Orcus 120,None,None,800 - 1800 RPM,23 dB,Black,120 mm
RAIJINTEK Orcus 240,None,None,800 - 1800 RPM,23 dB,Black,240 mm
RAIJINTEK Orcus 120 RGW,None,None,400 - 1800 RPM,28 dB,Black,120 mm
RAIJINTEK Orcus 240 RGW,None,None,400 - 1800 RPM,28 dB,Black,240 mm
Apacer ZADAK Spark 240,None,None,500 - 1800 RPM,18 - 25 dB,Black,240 mm
Apacer ZADAK Spark Lite 240,None,None,800 - 2200 RPM,None,Black,240 mm
Deepcool CASTLE 240EX RGB,None,None,500 - 1800 RPM,35 dB,Black,240 mm
ARCTIC Liquid Freezer II 240 RGB,None,None,200 - 1800 RPM,22.5 dB,Black / Gray,240 mm
Cougar AQUA,None,None,600 - 1800 RPM,35 dB,Black,120 mm
Cougar AQUA,None,None,600 - 1800 RPM,35 dB,Black,360 mm
GAMDIAS CHIONE E1,None,None,1500 RPM,None,Black,120 mm
GAMDIAS CHIONE M2,None,None,1200 - 2400 RPM,None,Black,240 mm
Thermalright Assassin X Plus,None,None,1500 RPM,25.6 dB,Black / Silver,None
Thermalright Macho Rev.C Plus,None,None,300 - 1300 RPM,15 - 21 dB,Silver / Black,None
ID-COOLING DK-15 PWM,None,None,600 - 2000 RPM,14.2 - 26.5 dB,None,None
ID-COOLING DK-15,None,None,2200 RPM,28.5 dB,None,None
ID-COOLING DK-09i,None,None,2200 RPM,26.8 dB,None,None
ID-COOLING DK-03i PWM RED,None,None,500 - 1800 RPM,16 - 20.2 dB,None,None
ID-COOLING DK-03 RGB PWM,None,None,800 - 1600 RPM,16 - 20.2 dB,None,None
ID-COOLING DK-01T,None,None,2200 RPM,23.8 dB,None,None
ID-COOLING IS-20i,None,None,800 - 2700 RPM,14 - 23 dB,None,None
ID-COOLING IS-50 MAX RGB,None,None,900 - 2000 RPM,16 - 31.5 dB,None,None
ID-COOLING SE-914-XT BASIC V2,None,None,600 - 2200 RPM,None,None,None
ID-COOLING SE-913-R,None,None,600 - 2200 RPM,23.8 dB,None,None
ID-COOLING SE-913-B,None,None,600 - 2200 RPM,23.8 dB,None,None
ID-COOLING SE-904TWIN,None,None,600 - 2200 RPM,14 - 23.8 dB,None,None
