title,rating,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency,module_count,gb_per_module,total_ram
TEAMGROUP Elite Plus 8 GB,,,DDR4-2400,2 x 4GB,,Red / Black,13.333 ns,16.0,2,4,8
TEAMGROUP Elite Plus 8 GB,,,DDR4-2400,2 x 4GB,,Black / Gold,13.333 ns,16.0,2,4,8
TEAMGROUP T-Force Dark 8 GB,,,DDR4-2400,2 x 4GB,,Red / Black,11.667 ns,14.0,2,4,8
Mushkin Blackline 16 GB,,,DDR4-2400,2 x 8GB,,Black / White,12.5 ns,15.0,2,8,16
Mushkin Blackline 16 GB,,,DDR4-2400,2 x 8GB,,Black / Silver,12.5 ns,15.0,2,8,16
Crucial Ballistix Sport LT 32 GB,,,DDR4-2400,4 x 8GB,,Red / Black,13.333 ns,16.0,4,8,32
GeIL SUPER LUCE RGB SYNC 8 GB,,,DDR4-2400,2 x 4GB,,Black,13.333 ns,16.0,2,4,8
TEAMGROUP T-Force Vulcan Z 4 GB,,,DDR4-3000,1 x 4GB,,Silver / Black,10.667 ns,16.0,1,4,4
TEAMGROUP T-Force Vulcan Z 16 GB,,,DDR4-3000,1 x 16GB,,Red / Black,10.667 ns,16.0,1,16,16
TEAMGROUP T-Force Vulcan Z 4 GB,,,DDR4-3000,1 x 4GB,,Red / Black,10.667 ns,16.0,1,4,4
TEAMGROUP T-Force Vulcan Z 8 GB,,,DDR4-3000,2 x 4GB,,Red / Black,10.667 ns,16.0,2,4,8
Corsair Vengeance LPX 16 GB,,,DDR4-3000,2 x 8GB,,Gray,10 ns,15.0,2,8,16
G.Skill Trident Z Royal 128 GB,,,DDR4-3200,8 x 16GB,,Gold,10 ns,16.0,8,16,128
Kingston HyperX Predator 64 GB,,,DDR4-3200,4 x 16GB,,Black / Gray,10 ns,16.0,4,16,64
Kingston KVR26S19D8/16 16 GB,,42.08,DDR4-2666,1 x 16GB,2.63,Green / Black,14.254 ns,19.0,1,16,16
Crucial CT16G4RFD4266-2G6E1 16 GB,,,DDR4-2666,1 x 16GB,,Green / Black,14.254 ns,19.0,1,16,16
G.Skill Trident Z Royal 32 GB,,,DDR4-3200,4 x 8GB,,Gold,8.75 ns,14.0,4,8,32
G.Skill Trident Z Royal 64 GB,,,DDR4-3200,4 x 16GB,,Gold,10 ns,16.0,4,16,64
G.Skill Trident Z Royal 16 GB,,,DDR4-3600,2 x 8GB,,Gold,8.889 ns,16.0,2,8,16
Crucial CT16G4RFD832A 16 GB,,,DDR4-3200,1 x 16GB,,Green / Black,13.75 ns,22.0,1,16,16
G.Skill Trident Z Royal 64 GB,,,DDR4-3200,8 x 8GB,,Gold,8.75 ns,14.0,8,8,64
G.Skill Trident Z Royal 64 GB,,,DDR4-3200,8 x 8GB,,Gold,10 ns,16.0,8,8,64
G.Skill Trident Z Royal 128 GB,,,DDR4-3200,8 x 16GB,,Silver,8.75 ns,14.0,8,16,128
G.Skill Trident Z Royal 128 GB,,,DDR4-3200,8 x 16GB,,Gold,8.75 ns,14.0,8,16,128
G.Skill Trident Z Royal 64 GB,,,DDR4-3200,8 x 8GB,,Silver,8.75 ns,14.0,8,8,64
Corsair Dominator Platinum RGB 128 GB,,,DDR4-3000,8 x 16GB,,Black,10 ns,15.0,8,16,128
G.Skill Trident Z Royal 16 GB,,,DDR4-4000,2 x 8GB,,Gold,8.5 ns,17.0,2,8,16
G.Skill Trident Z Royal 32 GB,,,DDR4-4000,4 x 8GB,,Gold,8.5 ns,17.0,4,8,32
G.Skill Trident Z Royal 32 GB,,,DDR4-3600,4 x 8GB,,Gold,9.444 ns,17.0,4,8,32
G.Skill Trident Z Royal 64 GB,,,DDR4-3600,8 x 8GB,,Gold,8.889 ns,16.0,8,8,64
G.Skill Trident Z Royal 32 GB,,,DDR4-4000,2 x 16GB,,Gold,9.5 ns,19.0,2,16,32
G.Skill Trident Z Royal 64 GB,,,DDR4-3600,8 x 8GB,,Silver,8.889 ns,16.0,8,8,64
G.Skill Trident Z Neo 64 GB,,,DDR4-3000,4 x 16GB,,Silver / Black,10.667 ns,16.0,4,16,64
TEAMGROUP T-Force Vulcan Z 4 GB,,,DDR4-2666,1 x 4GB,,Black,13.503 ns,18.0,1,4,4
TEAMGROUP T-Force Vulcan Z 32 GB,,,DDR4-2666,2 x 16GB,,Red,13.503 ns,18.0,2,16,32
TEAMGROUP T-Force Vulcan Z 4 GB,,,DDR4-2666,1 x 4GB,,Red,13.503 ns,18.0,1,4,4
TEAMGROUP T-Force Vulcan Z 4 GB,,,DDR4-3200,1 x 4GB,,Red,10 ns,16.0,1,4,4
TEAMGROUP T-Force Vulcan Z 8 GB,,,DDR4-3200,2 x 4GB,,Red,10 ns,16.0,2,4,8
OLOy MD4U163016BADA 32 GB,,,DDR4-3000,2 x 16GB,,White / Silver,10.667 ns,16.0,2,16,32
GeIL Orion RGB AMD Edition 128 GB,,,DDR4-3200,4 x 32GB,,Gray,11.25 ns,18.0,4,32,128
GeIL Orion RGB AMD Edition 64 GB,,,DDR4-3200,4 x 16GB,,Gray,11.25 ns,18.0,4,16,64
GeIL Orion RGB AMD Edition 64 GB,,,DDR4-3200,4 x 16GB,,Gray,10 ns,16.0,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,,DDR4-3200,4 x 8GB,,Gray,10 ns,16.0,4,8,32
GeIL Orion RGB AMD Edition 64 GB,,,DDR4-3200,4 x 16GB,,Gray,10 ns,16.0,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,,DDR4-3200,4 x 8GB,,Gray,10 ns,16.0,4,8,32
GeIL Orion RGB AMD Edition 64 GB,,,DDR4-3000,4 x 16GB,,Gray,10.667 ns,16.0,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,,DDR4-3000,4 x 8GB,,Gray,10.667 ns,16.0,4,8,32
GeIL Orion RGB AMD Edition 128 GB,,,DDR4-2666,4 x 32GB,,Gray,14.254 ns,19.0,4,32,128
GeIL Orion RGB AMD Edition 32 GB,,,DDR4-2666,4 x 8GB,,Gray,14.254 ns,19.0,4,8,32
GeIL Orion AMD Edition 16 GB,,,DDR4-2666,2 x 8GB,,Red,14.254 ns,19.0,2,8,16
GeIL Orion AMD Edition 64 GB,,,DDR4-2666,2 x 32GB,,Red,14.254 ns,19.0,2,32,64
GeIL Orion AMD Edition 32 GB,,,DDR4-2666,2 x 16GB,,Red,14.254 ns,19.0,2,16,32
GeIL Orion AMD Edition 32 GB,,,DDR4-3200,2 x 16GB,,Red,10 ns,16.0,2,16,32
GeIL Orion AMD Edition 64 GB,,,DDR4-3200,2 x 32GB,,Red,10 ns,16.0,2,32,64
GeIL Orion AMD Edition 16 GB,,,DDR4-3200,2 x 8GB,,Red,10 ns,16.0,2,8,16
GeIL Orion AMD Edition 64 GB,,,DDR4-3200,2 x 32GB,,Red,13.75 ns,22.0,2,32,64
GeIL Orion AMD Edition 32 GB,,,DDR4-3200,2 x 16GB,,Red,13.75 ns,22.0,2,16,32
GeIL Orion AMD Edition 16 GB,,,DDR4-3200,2 x 8GB,,Red,13.75 ns,22.0,2,8,16
GeIL Orion AMD Edition 32 GB,,,DDR4-3600,2 x 16GB,,Red,10 ns,18.0,2,16,32
GeIL Orion AMD Edition 64 GB,,,DDR4-3600,2 x 32GB,,Red,10 ns,18.0,2,32,64
GeIL Orion AMD Edition 16 GB,,,DDR4-4000,2 x 8GB,,Red,8 ns,16.0,2,8,16
GeIL Orion AMD Edition 64 GB,,,DDR4-4000,2 x 32GB,,Red,9 ns,18.0,2,32,64
GeIL Orion AMD Edition 32 GB,,,DDR4-4000,2 x 16GB,,Red,9 ns,18.0,2,16,32
GeIL Orion AMD Edition 16 GB,,,DDR4-4000,2 x 8GB,,Red,9 ns,18.0,2,8,16
GeIL Orion AMD Edition 16 GB,,,DDR4-4400,2 x 8GB,,Red,8.182 ns,18.0,2,8,16
GeIL Orion AMD Edition 32 GB,,,DDR4-4266,2 x 16GB,,Red,8.439 ns,18.0,2,16,32
GeIL Orion AMD Edition 16 GB,,,DDR4-4266,2 x 8GB,,Red,8.439 ns,18.0,2,8,16
GeIL Orion AMD Edition 64 GB,,,DDR4-2666,2 x 32GB,,Gray,14.254 ns,19.0,2,32,64
GeIL Orion AMD Edition 32 GB,,,DDR4-2666,2 x 16GB,,Gray,14.254 ns,19.0,2,16,32
GeIL Orion AMD Edition 16 GB,,,DDR4-2666,2 x 8GB,,Gray,14.254 ns,19.0,2,8,16
GeIL Orion AMD Edition 16 GB,,,DDR4-3000,2 x 8GB,,Gray,10.667 ns,16.0,2,8,16
GeIL Orion AMD Edition 32 GB,,,DDR4-3200,2 x 16GB,,Gray,10 ns,16.0,2,16,32
GeIL Orion AMD Edition 64 GB,,,DDR4-3200,2 x 32GB,,Gray,10 ns,16.0,2,32,64
GeIL Orion AMD Edition 64 GB,,,DDR4-3200,2 x 32GB,,Gray,13.75 ns,22.0,2,32,64
GeIL Orion AMD Edition 32 GB,,,DDR4-3200,2 x 16GB,,Gray,13.75 ns,22.0,2,16,32
GeIL Orion AMD Edition 16 GB,,,DDR4-3200,2 x 8GB,,Gray,13.75 ns,22.0,2,8,16
GeIL Orion AMD Edition 32 GB,,,DDR4-3600,2 x 16GB,,Gray,10 ns,18.0,2,16,32
GeIL Orion AMD Edition 64 GB,,,DDR4-3600,2 x 32GB,,Gray,10 ns,18.0,2,32,64
GeIL Orion AMD Edition 32 GB,,,DDR4-3600,2 x 16GB,,Gray,10 ns,18.0,2,16,32
GeIL Orion AMD Edition 16 GB,,,DDR4-4000,2 x 8GB,,Gray,8 ns,16.0,2,8,16
GeIL Orion AMD Edition 16 GB,,,DDR4-4000,2 x 8GB,,Gray,9 ns,18.0,2,8,16
GeIL Orion AMD Edition 32 GB,,,DDR4-4000,2 x 16GB,,Gray,9 ns,18.0,2,16,32
GeIL Orion AMD Edition 64 GB,,,DDR4-4000,2 x 32GB,,Gray,9 ns,18.0,2,32,64
GeIL Orion AMD Edition 16 GB,,,DDR4-4266,2 x 8GB,,Gray,8.439 ns,18.0,2,8,16
GeIL Orion AMD Edition 32 GB,,,DDR4-4266,2 x 16GB,,Gray,8.439 ns,18.0,2,16,32
GeIL Orion AMD Edition 16 GB,,,DDR4-4400,2 x 8GB,,Gray,8.182 ns,18.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-2133,2 x 4GB,,Black,14.065 ns,15.0,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-2133,2 x 16GB,,Black,14.065 ns,15.0,2,16,32
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-2400,2 x 16GB,,Black,13.333 ns,16.0,2,16,32
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-2666,2 x 16GB,,Black,12.003 ns,16.0,2,16,32
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-2666,2 x 16GB,,Black,14.254 ns,19.0,2,16,32
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-2666,2 x 8GB,,Black,14.254 ns,19.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-2666,2 x 4GB,,Black,14.254 ns,19.0,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-3000,2 x 8GB,,Black,9.333 ns,14.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3000,2 x 4GB,,Black,9.333 ns,14.0,2,4,8
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3000,2 x 4GB,,Black,10.667 ns,16.0,2,4,8
GeIL EVO Potenza AMD Edition 64 GB,,,DDR4-3200,2 x 32GB,,Black,11.25 ns,18.0,2,32,64
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-3600,2 x 8GB,,Black,7.778 ns,14.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3600,2 x 4GB,,Black,7.778 ns,14.0,2,4,8
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3600,2 x 4GB,,Black,8.889 ns,16.0,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-3600,2 x 8GB,,Black,8.889 ns,16.0,2,8,16
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-3600,2 x 16GB,,Black,10 ns,18.0,2,16,32
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3600,2 x 4GB,,Black,10 ns,18.0,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-3600,2 x 8GB,,Black,10 ns,18.0,2,8,16
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-3600,2 x 16GB,,Black,10 ns,18.0,2,16,32
GeIL EVO Potenza AMD Edition 64 GB,,,DDR4-3600,2 x 32GB,,Black,10 ns,18.0,2,32,64
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-4000,2 x 4GB,,Black,9 ns,18.0,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-4000,2 x 8GB,,Black,9 ns,18.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-2400,2 x 4GB,,Red,13.333 ns,16.0,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-2133,2 x 8GB,,Red,14.065 ns,15.0,2,8,16
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-2400,2 x 16GB,,Red,13.333 ns,16.0,2,16,32
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-2400,2 x 8GB,,Red,14.167 ns,17.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-2400,2 x 4GB,,Red,14.167 ns,17.0,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-2666,2 x 16GB,,Red,12.003 ns,16.0,2,16,32
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-2666,2 x 4GB,,Red,12.003 ns,16.0,2,4,8
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3000,2 x 4GB,,Red,10.667 ns,16.0,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-3200,2 x 16GB,,Red,10 ns,16.0,2,16,32
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3200,2 x 4GB,,Red,10 ns,16.0,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-2666,2 x 16GB,,Red,14.254 ns,19.0,2,16,32
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-2666,2 x 8GB,,Red,14.254 ns,19.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-2666,2 x 4GB,,Red,14.254 ns,19.0,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-3000,2 x 8GB,,Red,9.333 ns,14.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3000,2 x 4GB,,Red,9.333 ns,14.0,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-3600,2 x 8GB,,Red,7.778 ns,14.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3600,2 x 4GB,,Red,7.778 ns,14.0,2,4,8
GeIL EVO Potenza AMD Edition 64 GB,,,DDR4-3200,2 x 32GB,,Red,11.25 ns,18.0,2,32,64
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-3200,2 x 16GB,,Red,10 ns,16.0,2,16,32
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-3600,2 x 8GB,,Red,8.889 ns,16.0,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3600,2 x 4GB,,Red,8.889 ns,16.0,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-3600,2 x 16GB,,Red,10 ns,18.0,2,16,32
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-3600,2 x 4GB,,Red,10 ns,18.0,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,,DDR4-3600,2 x 16GB,,Red,10 ns,18.0,2,16,32
GeIL EVO Potenza AMD Edition 64 GB,,,DDR4-3600,2 x 32GB,,Red,10 ns,18.0,2,32,64
GeIL EVO Potenza AMD Edition 8 GB,,,DDR4-4000,2 x 4GB,,Red,9 ns,18.0,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,,DDR4-4000,2 x 8GB,,Red,9 ns,18.0,2,8,16
GeIL Polaris RGB 8 GB,,,DDR5-4800,1 x 8GB,,Red,16.667 ns,40.0,1,8,8
GeIL Polaris RGB 16 GB,,,DDR5-4800,1 x 16GB,,Red,16.667 ns,40.0,1,16,16
GeIL Polaris RGB 32 GB,,,DDR5-4800,1 x 32GB,,Red,16.667 ns,40.0,1,32,32
GeIL Polaris RGB 32 GB,,,DDR5-4800,1 x 32GB,,Gray,16.667 ns,40.0,1,32,32
GeIL Polaris RGB 16 GB,,,DDR5-4800,1 x 16GB,,Gray,16.667 ns,40.0,1,16,16
GeIL Polaris RGB 8 GB,,,DDR5-4800,1 x 8GB,,Gray,16.667 ns,40.0,1,8,8
GeIL Polaris RGB 32 GB,,,DDR5-4800,1 x 32GB,,White,16.667 ns,40.0,1,32,32
GeIL Polaris RGB 16 GB,,,DDR5-4800,1 x 16GB,,White,16.667 ns,40.0,1,16,16
GeIL Polaris RGB 8 GB,,,DDR5-4800,1 x 8GB,,White,16.667 ns,40.0,1,8,8
GeIL Polaris RGB 16 GB,,,DDR5-4800,2 x 8GB,,Red,16.667 ns,40.0,2,8,16
GeIL Polaris RGB 64 GB,,,DDR5-4800,2 x 32GB,,Red,16.667 ns,40.0,2,32,64
GeIL Polaris RGB 16 GB,,,DDR5-4800,2 x 8GB,,Gray,16.667 ns,40.0,2,8,16
GeIL Polaris RGB 64 GB,,,DDR5-4800,2 x 32GB,,Gray,16.667 ns,40.0,2,32,64
GeIL Polaris RGB 16 GB,,,DDR5-5200,1 x 16GB,,Gray,13.077 ns,34.0,1,16,16
GeIL Polaris RGB 16 GB,,,DDR5-5200,1 x 16GB,,White,13.077 ns,34.0,1,16,16
GeIL Polaris RGB 32 GB,,,DDR5-5200,2 x 16GB,,Red,13.077 ns,34.0,2,16,32
GeIL Polaris RGB 16 GB,,,DDR5-5600,1 x 16GB,,Red,13.571 ns,38.0,1,16,16
GeIL Polaris RGB 16 GB,,,DDR5-5600,1 x 16GB,,White,13.571 ns,38.0,1,16,16
Kingston Fury Renegade RGB 32 GB,,,DDR4-3200,1 x 32GB,,Black / Silver,10 ns,16.0,1,32,32
Kingston Fury Renegade RGB 64 GB,,,DDR4-3200,4 x 16GB,,Black / Silver,10 ns,16.0,4,16,64
Kingston Fury Renegade RGB 8 GB,,,DDR4-4000,1 x 8GB,,Black / Silver,9.5 ns,19.0,1,8,8
Kingston Fury Renegade RGB 16 GB,,,DDR4-4000,2 x 8GB,,Black / Silver,9.5 ns,19.0,2,8,16
Kingston Fury Renegade RGB 16 GB,,,DDR4-4266,2 x 8GB,,Black / Silver,8.908 ns,19.0,2,8,16
Addlink Spider 4 8 GB,,,DDR4-3200,1 x 8GB,,Black,10 ns,16.0,1,8,8
Addlink Spider 4 8 GB,,,DDR4-3600,1 x 8GB,,Black,10 ns,18.0,1,8,8
Addlink Spider 4 16 GB,,,DDR4-3600,1 x 16GB,,Black,10 ns,18.0,1,16,16
Addlink Spider 4 16 GB,,,DDR4-3600,2 x 8GB,,Black,10 ns,18.0,2,8,16
Addlink Spider 4 32 GB,,,DDR4-3600,2 x 16GB,,Black,10 ns,18.0,2,16,32
Addlink Spider X4 8 GB,,,DDR4-3200,1 x 8GB,,Black,10 ns,16.0,1,8,8
Addlink Spider X4 16 GB,,,DDR4-3200,1 x 16GB,,Black,10 ns,16.0,1,16,16
Addlink Spider X4 8 GB,,,DDR4-3600,1 x 8GB,,Black,10 ns,18.0,1,8,8
Addlink Spider X4 16 GB,,,DDR4-3600,1 x 16GB,,Black,10 ns,18.0,1,16,16
Addlink Spider X4 32 GB,,,DDR4-3600,2 x 16GB,,Black,10 ns,18.0,2,16,32
Addlink Spider N4 8 GB,,,DDR4-3200,1 x 8GB,,Green / Black,13.75 ns,22.0,1,8,8
Addlink Spider N4 16 GB,,,DDR4-3200,1 x 16GB,,Green / Black,13.75 ns,22.0,1,16,16
Addlink Spider N4 32 GB,,,DDR4-3200,1 x 32GB,,Green / Black,13.75 ns,22.0,1,32,32
Addlink Spider N4 16 GB,,,DDR4-3200,2 x 8GB,,Green / Black,13.75 ns,22.0,2,8,16
Addlink Spider N4 32 GB,,,DDR4-3200,2 x 16GB,,Green / Black,13.75 ns,22.0,2,16,32
Addlink Spider N4 64 GB,,,DDR4-3200,2 x 32GB,,Green / Black,13.75 ns,22.0,2,32,64
TEAMGROUP T-Force Vulcan Z 32 GB,,,DDR4-2666,1 x 32GB,,Red,13.503 ns,18.0,1,32,32
TEAMGROUP T-Force Vulcan Z 32 GB,,,DDR4-3000,1 x 32GB,,Red,10.667 ns,16.0,1,32,32
TEAMGROUP T-Force Vulcan Z 16 GB,,,DDR4-3000,1 x 16GB,,Red,10.667 ns,16.0,1,16,16
TEAMGROUP T-Force Vulcan Z 8 GB,,,DDR4-3600,1 x 8GB,,Red,11.111 ns,20.0,1,8,8
TEAMGROUP T-Force Vulcan Z 32 GB,,,DDR4-3600,1 x 32GB,,Red,10 ns,18.0,1,32,32
TEAMGROUP T-Force Vulcan Z 32 GB,,,DDR4-2666,1 x 32GB,,Gray,13.503 ns,18.0,1,32,32
TEAMGROUP T-Force Vulcan Z 32 GB,,,DDR4-3600,1 x 32GB,,Gray,10 ns,18.0,1,32,32
TEAMGROUP T-Force Vulcan Z 8 GB,,,DDR4-3600,1 x 8GB,,Gray,11.111 ns,20.0,1,8,8
TEAMGROUP T-Force Vulcan Z 64 GB,,,DDR4-2666,2 x 32GB,,Red,13.503 ns,18.0,2,32,64
TEAMGROUP T-Force Vulcan Z 32 GB,,,DDR4-3000,2 x 16GB,,Red,10.667 ns,16.0,2,16,32
TEAMGROUP T-Force Vulcan Z 64 GB,4.0,,DDR4-3200,2 x 32GB,,Red,10 ns,16.0,2,32,64
TEAMGROUP T-Force Vulcan Z 16 GB,,,DDR4-3600,2 x 8GB,,Red,7.778 ns,14.0,2,8,16
TEAMGROUP T-Force Vulcan Z 16 GB,,,DDR4-3600,2 x 8GB,,Red,11.111 ns,20.0,2,8,16
TEAMGROUP T-Force Vulcan Z 32 GB,,,DDR4-4000,2 x 16GB,,Red,9 ns,18.0,2,16,32
TEAMGROUP T-Force Vulcan Z 64 GB,,,DDR4-2666,2 x 32GB,,Gray,13.503 ns,18.0,2,32,64
TEAMGROUP T-Force Vulcan Z 64 GB,,,DDR4-3000,2 x 32GB,,Gray,10.667 ns,16.0,2,32,64
TEAMGROUP T-Force Vulcan Z 32 GB,,,DDR4-3000,2 x 16GB,,Gray,10.667 ns,16.0,2,16,32
TEAMGROUP T-Force Vulcan Z 16 GB,,,DDR4-3600,2 x 8GB,,Red,11.111 ns,20.0,2,8,16
TEAMGROUP T-Force Delta RGB 8 GB,,,DDR4-2666,1 x 8GB,,Black,12.003 ns,16.0,1,8,8
TEAMGROUP T-Force Delta RGB 16 GB,,,DDR4-2666,1 x 16GB,,Black,12.003 ns,16.0,1,16,16
TEAMGROUP T-Force Delta RGB 8 GB,,,DDR4-2666,1 x 8GB,,White,12.003 ns,16.0,1,8,8
TEAMGROUP T-Force Delta RGB 32 GB,,,DDR4-2666,2 x 16GB,,Black,12.003 ns,16.0,2,16,32
TEAMGROUP T-Force Delta RGB 32 GB,,,DDR4-2666,2 x 16GB,,White,12.003 ns,16.0,2,16,32
TEAMGROUP T-Force Delta RGB 32 GB,,,DDR4-2666,1 x 32GB,,Black,13.503 ns,18.0,1,32,32
TEAMGROUP T-Force Delta RGB 64 GB,,,DDR4-2666,2 x 32GB,,Black,13.503 ns,18.0,2,32,64
TEAMGROUP T-Force Delta RGB 64 GB,,,DDR4-2666,2 x 32GB,,White,13.503 ns,18.0,2,32,64
TEAMGROUP T-Force Delta RGB 32 GB,,,DDR4-2666,1 x 32GB,,White,13.503 ns,18.0,1,32,32
TEAMGROUP T-Force Delta RGB 32 GB,,,DDR4-3000,1 x 32GB,,Black,10.667 ns,16.0,1,32,32
TEAMGROUP T-Force Delta RGB 16 GB,,,DDR4-3000,1 x 16GB,,Black,10.667 ns,16.0,1,16,16
TEAMGROUP T-Force Delta RGB 8 GB,,,DDR4-3000,1 x 8GB,,Black,10.667 ns,16.0,1,8,8
TEAMGROUP T-Force Delta RGB 8 GB,,,DDR4-3000,1 x 8GB,,Black,10.667 ns,16.0,1,8,8
TEAMGROUP T-Force Delta RGB 8 GB,,,DDR4-3000,1 x 8GB,,White,10.667 ns,16.0,1,8,8
TEAMGROUP T-Force Delta RGB 32 GB,,,DDR4-3000,1 x 32GB,,White,10.667 ns,16.0,1,32,32
TEAMGROUP T-Force Delta RGB 16 GB,,,DDR4-3000,1 x 16GB,,White,10.667 ns,16.0,1,16,16
TEAMGROUP T-Force Delta RGB 8 GB,,,DDR4-3200,1 x 8GB,,White,10 ns,16.0,1,8,8
TEAMGROUP T-Force Delta RGB 32 GB,,,DDR4-3200,1 x 32GB,,White,10 ns,16.0,1,32,32
TEAMGROUP T-Force Delta RGB 64 GB,,,DDR4-3200,2 x 32GB,,Black,10 ns,16.0,2,32,64
TEAMGROUP T-Force Delta RGB 64 GB,,,DDR4-3000,2 x 32GB,,White,10.667 ns,16.0,2,32,64
TEAMGROUP T-Force Delta RGB 64 GB,,,DDR4-3200,2 x 32GB,,White,10 ns,16.0,2,32,64
TEAMGROUP T-Force Delta RGB 32 GB,,,DDR4-2666,1 x 32GB,,Black,13.503 ns,18.0,1,32,32
TEAMGROUP T-Force Delta RGB 16 GB,,,DDR4-2666,1 x 16GB,,White,13.503 ns,18.0,1,16,16
Kingston FURY Renegade 8 GB,,,DDR4-2666,1 x 8GB,,Black,9.752 ns,13.0,1,8,8
Kingston FURY Renegade 16 GB,,,DDR4-2666,1 x 16GB,,Black,9.752 ns,13.0,1,16,16
Kingston FURY Renegade 32 GB,,,DDR4-2666,1 x 32GB,,Black,11.253 ns,15.0,1,32,32
Kingston FURY Renegade 64 GB,,,DDR4-2666,2 x 32GB,,Black,11.253 ns,15.0,2,32,64
Kingston FURY Renegade 32 GB,,,DDR4-2666,4 x 8GB,,Black,9.752 ns,13.0,4,8,32
G.Skill Trident Z5 RGB 64 GB,,,DDR5-5600,2 x 32GB,,Black,10.714 ns,30.0,2,32,64
G.Skill Trident Z5 RGB 64 GB,,,DDR5-5600,2 x 32GB,,White / Black,10.714 ns,30.0,2,32,64
G.Skill Trident Z5 RGB 64 GB,,,DDR5-5600,2 x 32GB,,White / Black,10.714 ns,30.0,2,32,64
G.Skill Trident Z5 RGB 32 GB,,,DDR5-5200,2 x 16GB,,Black,15.385 ns,40.0,2,16,32
G.Skill Trident Z5 RGB 32 GB,,,DDR5-5200,2 x 16GB,,White / Black,15.385 ns,40.0,2,16,32
G.Skill Trident Z5 RGB 32 GB,5.0,,DDR5-5600,2 x 16GB,,Black,10.714 ns,30.0,2,16,32
G.Skill Trident Z5 RGB 32 GB,,,DDR5-5600,2 x 16GB,,White / Black,12.857 ns,36.0,2,16,32
G.Skill Trident Z5 RGB 32 GB,,,DDR5-5600,2 x 16GB,,White / Black,12.857 ns,36.0,2,16,32
G.Skill Trident Z5 RGB 32 GB,,,DDR5-5600,2 x 16GB,,Black,14.286 ns,40.0,2,16,32
G.Skill Trident Z5 RGB 32 GB,,,DDR5-5600,2 x 16GB,,White / Black,14.286 ns,40.0,2,16,32
G.Skill Trident Z5 RGB 32 GB,,,DDR5-5600,2 x 16GB,,Black,14.286 ns,40.0,2,16,32
G.Skill Trident Z5 RGB 32 GB,,,DDR5-6000,2 x 16GB,,Black,13.333 ns,40.0,2,16,32
